,pair,Censored_Category_Similarity,proportion-similarity,Blocking_Proportion_Similarity,Overall_Similarity,PercentRangeGroup,country_code_alpha3_A,country_code_alpha3_B
407,"('FI', 'LI')",89.03034448951466,0.999725752437036,0.9973902602939089,45.01386737490429,40,FIN,LIE
1386,"('US', 'RS')",89.00098286702732,0.9997815684105175,0.9979224460192642,44.99945265652329,40,USA,SRB
215,"('CL', 'BE')",88.9329158802758,0.9972598622118221,0.9738788620991364,44.95339737118747,40,CHL,BEL
901,"('MY', 'LI')",88.85678446722974,0.9993129473386877,0.9934543085046289,44.925119387867184,40,MYS,LIE
1290,"('TW', 'SC')",88.80345597497788,0.9978027238446041,0.9790548573168051,44.891255416147345,40,TWN,SYC
538,"('ID', 'DK')",88.75161973942363,0.9992556468256678,0.9929079682155926,44.87226385381961,40,IDN,DNK
214,"('CL', 'AT')",88.7510774600703,0.9969194191134562,0.9706328565930932,44.8608551583317,40,CHL,AUT
1131,"('RS', 'SC')",88.72370398474904,0.9995777148337225,0.9959787736820094,44.859841379215524,40,SRB,SYC
320,"('CO', 'TW')",88.65305688318595,0.998098191090226,0.9818720338457102,44.81746445851583,40,COL,TWN
397,"('FI', 'AT')",88.58280908512167,0.999639655365736,0.9965693549243022,44.789689220022986,40,FIN,AUT
1221,"('SG', 'RS')",88.51343499006717,0.9997769754713932,0.9978786539560448,44.75565682201161,40,SGP,SRB
1134,"('RU', 'AD')",88.57155523301606,0.987768776717509,0.8833846916467331,44.7274699623314,40,RUS,AND
558,"('ID', 'SK')",88.28256953544978,0.9993170971639358,0.9934938756324958,44.63803170554114,40,IDN,SVK
158,"('BZ', 'FR')",88.23177139551503,0.9995435440875792,0.9956529676055778,44.6137121815603,40,BLZ,FRA
996,"('NZ', 'LI')",88.1547839300283,0.9998630458431694,0.9986993047550589,44.57674161739168,40,NZL,LIE
1430,"('VN', 'IS')",88.12901135037445,0.9993149671621497,0.9934735668127294,44.56124245859359,40,VNM,ISL
166,"('BZ', 'JP')",88.07427331596274,0.9998966703438121,0.9990199025722801,44.536646609267514,40,BLZ,JPN
551,"('ID', 'PL')",88.06439172105036,0.998722631165149,0.9878258508892142,44.52610878596978,40,IDN,POL
777,"('LT', 'LI')",88.02758356178535,0.9998472028277606,0.9985482471613049,44.51306590447333,40,LTU,LIE
1319,"('UA', 'KE')",88.00500495419983,0.9995669834485087,0.9958764536888632,44.50044070394435,40,UKR,KEN
1117,"('RS', 'BR')",87.95129498603268,0.9979025586557391,0.9800067472161579,44.465650866624415,40,SRB,BRA
1088,"('RO', 'ID')",87.82535156542231,0.9992166970287886,0.9925365955670173,44.40894408049466,40,ROU,IDN
532,"('ID', 'BR')",87.81760035395465,0.9988443630137429,0.9889865213586501,44.40329343765665,40,IDN,BRA
1367,"('US', 'ID')",87.71768444283084,0.9992766272314786,0.9931080090244904,44.35539622592767,40,USA,IDN
1317,"('UA', 'IS')",87.66396723930185,0.9996611948795755,0.9967747266321038,44.330370982966976,40,UKR,ISL
1180,"('SE', 'ID')",87.6701022788431,0.9989576490583509,0.990066664050103,44.330084471446604,40,SWE,IDN
1420,"('VN', 'CZ')",87.65627241202326,0.999045514122406,0.9909044266103686,44.32358841931681,40,VNM,CZE
871,"('MX', 'LI')",87.6550565837432,0.9986508164593669,0.9871411228641712,44.32109885330369,40,MEX,LIE
1442,"('VN', 'RU')",87.75653604756401,0.986839584477483,0.8745251696244792,44.315530608594244,40,VNM,RUS
1048,"('PE', 'TW')",87.6351907891698,0.9980672622912442,0.9815771385980986,44.30838396388395,40,PER,TWN
1305,"('UA', 'CZ')",87.5246712811865,0.9993917418398318,0.994205586429743,44.25943843380812,40,UKR,CZE
395,"('ES', 'VN')",87.46664097185575,0.9985725674786012,0.9863950462844818,44.22651800907012,40,ESP,VNM
1324,"('UA', 'MD')",87.40726589793223,0.9996465830661364,0.9966354081171912,44.20195065302471,40,UKR,MDA
1211,"('SG', 'FI')",87.40074931327582,0.999693642940368,0.9970841075080811,44.198916710391956,40,SGP,FIN
375,"('ES', 'LI')",87.36852960296092,0.9998404763628541,0.9984841126782515,44.18350685781959,40,ESP,LIE
1332,"('UA', 'PT')",87.36170043186276,0.9991162748889771,0.9915791056947856,44.17663976877877,40,UKR,PRT
841,"('MD', 'LI')",87.34656888941434,0.9994317357670365,0.9945869144946612,44.1705779019545,40,MDA,LIE
1322,"('UA', 'LT')",87.31001070818841,0.9992311160054123,0.9926740754505475,44.15134239181948,40,UKR,LTU
1329,"('UA', 'NZ')",87.27940479423991,0.9989413646763423,0.9899113981806634,44.13465809621029,40,UKR,NZL
1327,"('UA', 'NL')",87.27726994320759,0.9987929821815907,0.9884966231498993,44.13288328317874,40,UKR,NLD
556,"('ID', 'SC')",87.26680240971211,0.9994804808082736,0.9950516813617452,44.13092704553693,40,IDN,SYC
1325,"('UA', 'MX')",87.25741986789967,0.999572497626194,0.9959290294385666,44.12667444866912,40,UKR,MEX
1308,"('UA', 'ES')",87.16580138531663,0.998918795196027,0.9896962061038561,44.07774879571024,40,UKR,ESP
1298,"('UA', 'BR')",87.10641395041054,0.9990151548545049,0.9906149616418035,44.048514456026176,40,UKR,BRA
930,"('NL', 'LI')",87.08070976461431,0.9997146633484177,0.9972845297242936,44.038997147169304,40,NLD,LIE
312,"('CO', 'RS')",87.03357172437391,0.9992822475881006,0.9931615971531041,44.01336666076351,40,COL,SRB
146,"('BZ', 'AU')",87.02858816006432,0.9997098742632492,0.9972388674773554,44.01291351377083,40,BLZ,AUS
1318,"('UA', 'JP')",87.00303799514035,0.9994791171863783,0.99503867970537,43.99903833742286,40,UKR,JPN
1313,"('UA', 'HU')",86.90260918700889,0.9997231287094231,0.9973652439715969,43.949987215490246,40,UKR,HUN
292,"('CO', 'ID')",86.86310242035513,0.9997759480538955,0.9978688578906503,43.93048563912289,40,COL,IDN
141,"('BR', 'LI')",86.85937003616242,0.9980934736876778,0.9818270550674081,43.920598545614915,40,BRA,LIE
299,"('CO', 'LI')",86.79643458175613,0.9994731626200394,0.9949819050043556,43.89570824338024,40,COL,LIE
1032,"('PE', 'LI')",86.7891229372658,0.9995040914190212,0.9952768002519671,43.89219986875889,40,PER,LIE
187,"('BZ', 'SK')",86.74470736373932,0.9997705177929834,0.9978170822579401,43.87126222299863,40,BLZ,SVK
1340,"('UA', 'SK')",86.70982156614909,0.9991463053231738,0.9918654353493424,43.850843500749214,40,UKR,SVK
1315,"('UA', 'IL')",86.70492888562578,0.9993442695164393,0.9937529544808021,43.84934092005329,40,UKR,ISR
637,"('JP', 'LI')",86.67427170393863,0.9995992016467946,0.9961836429064824,43.83522767342256,40,JPN,LIE
547,"('ID', 'LU')",86.64346420524149,0.9991492229725353,0.9918932541124115,43.81767872967695,40,IDN,LUX
41,"('AU', 'ID')",86.59746009488126,0.9992564536342016,0.9929156608519111,43.79518787786658,40,AUS,IDN
1346,"('UA', 'ZA')",86.5987448310699,0.9989819307072504,0.9902981810536838,43.79452150606179,40,UKR,ZAF
1116,"('RS', 'BE')",86.55949549411822,0.9998967659330765,0.9990208139823807,43.779258154050304,40,SRB,BEL
1343,"('UA', 'US')",86.5178571881703,0.9991058353907166,0.9914795687413369,43.75466837845582,40,UKR,USA
7,"('AD', 'DZ')",86.48369923238606,0.9997881594395632,0.9979852891688998,43.74084226077748,40,AND,DZA
1433,"('VN', 'MD')",86.46950472106366,0.9993003553487106,0.9933342482978168,43.731419484680735,40,VNM,MDA
1303,"('UA', 'CO')",86.46051876371284,0.9996051562131335,0.9962404176074968,43.72837959066017,40,UKR,COL
1353,"('US', 'BZ')",86.40432467527782,0.9997300478605262,0.9974312156499346,43.70087794546388,40,USA,BLZ
1434,"('VN', 'MX')",86.39934307329263,0.9999187253436198,0.999230189257941,43.699286631275285,40,VNM,MEX
15,"('AD', 'PT')",86.38063905789045,0.9996992394115775,0.997137467897666,43.68888826289406,40,AND,PRT
1331,"('UA', 'PL')",86.3337713654224,0.9985518393243871,0.9861974106060607,43.65998438801423,40,UKR,POL
557,"('ID', 'SG')",86.28319021387006,0.9992812201706028,0.9931518010877097,43.63817100747888,40,IDN,SGP
239,"('CL', 'SG')",86.28412208081079,0.9975861208073523,0.9769896233469586,43.63055585207887,40,CHL,SGP
513,"('HU', 'LI')",86.26364671636637,0.9993551901237498,0.9938570786402566,43.628751897503314,40,HUN,LIE
1428,"('VN', 'IL')",86.24937721191279,0.9989980417990135,0.9904517946614277,43.619914503287106,40,VNM,ISR
208,"('CA', 'RS')",86.21289792354034,0.9998481080617831,0.9985568782501284,43.60572740089523,40,CAN,SRB
1330,"('UA', 'PE')",86.2058080440342,0.9995742274141517,0.9959455223598853,43.600876783197045,40,UKR,PER
1436,"('VN', 'NO')",86.19945133285268,0.9984688072456045,0.9854057288648237,43.59242853085875,40,VNM,NOR
1028,"('PE', 'ID')",86.09654700946612,0.9997450192549137,0.9975739626430388,43.54706048605458,40,PER,IDN
1307,"('UA', 'DZ')",86.08829470420247,0.9992051949169629,0.9924269269660194,43.54036081558424,40,UKR,DZA
1306,"('UA', 'DK')",86.08903643271908,0.9990848549849058,0.9912795279324391,43.54015798032576,40,UKR,DNK
1040,"('PE', 'RS')",86.06747656561244,0.9993131763870825,0.9934564924007169,43.530466529006574,40,PER,SRB
1373,"('US', 'LI')",86.05812573479572,0.9999724834424563,0.9997427538705155,43.52893424433312,40,USA,LIE
568,"('IL', 'LI')",86.05609609844936,0.9997340493167336,0.9974693681310502,43.526782733290204,40,ISR,LIE
1337,"('UA', 'SC')",86.05967899140602,0.9993096889675116,0.9934232410785917,43.5265511162423,40,UKR,SYC
1269,"('TW', 'AT')",86.05322221924469,0.9969367615130373,0.9707982102889052,43.512010214766796,40,TWN,AUT
1244,"('SK', 'LI')",85.93387798091983,0.999932013509999,0.99935688726251,43.46661743409117,40,SVK,LIE
1202,"('SG', 'AD')",85.91353193371316,0.9996933928524412,0.9970817230074367,43.4553068283603,40,SGP,AND
184,"('BZ', 'SC')",85.90755596480233,0.9999339014373212,0.9993748879871894,43.45346542639476,40,BLZ,SYC
481,"('HK', 'PE')",85.89855238590275,0.9988758024444243,0.9892862853003735,43.443919335601564,40,HKG,PER
554,"('ID', 'RU')",86.00424476872884,0.9873566040356706,0.8794547697270061,43.44184976922792,40,IDN,RUS
1163,"('SC', 'LI')",85.88180834316962,0.9997686298656613,0.9977990815332607,43.43980371235144,40,SYC,LIE
1295,"('UA', 'AU')",85.86354607868289,0.9990856617934396,0.9912872205687576,43.42741664962582,40,UKR,AUS
111,"('BG', 'JP')",85.82206001528277,0.999970769378565,0.9997264108726533,43.41089321307771,40,BGR,JPN
1328,"('UA', 'NO')",85.79873090757862,0.9988150349630303,0.9887068886841981,43.393718898131404,40,UKR,NOR
1126,"('RS', 'LI')",85.76275149164512,0.9998090849680612,0.9981848067418726,43.3804681491935,40,SRB,LIE
952,"('NL', 'VN')",85.73232025889581,0.998446754464165,0.9851954633305249,43.35875786111317,40,NLD,VNM
702,"('KE', 'VN')",85.64377537031204,0.9999132111659345,0.9991776135082376,43.32147649191014,40,KEN,VNM
290,"('CO', 'HK')",85.55315030648619,0.9988448736454425,0.9889913900527619,43.271070848269474,40,COL,HKG
1113,"('RO', 'VN')",85.5437370588686,0.9986996774706008,0.9876069954644895,43.265672027166545,40,ROU,VNM
148,"('BZ', 'BR')",85.54336240848002,0.9983909423846953,0.9846633147332058,43.264012861606616,40,BLZ,BRA
1338,"('UA', 'SE')",85.35290973053941,0.9987868572175891,0.9884382237669507,43.17067397715318,40,UKR,SWE
186,"('BZ', 'SG')",85.3392797693787,0.9997346407996505,0.997475007713154,43.16837738854593,40,BLZ,SGP
453,"('HK', 'AT')",85.27100506622541,0.9999936967773688,0.9999450155766808,43.13547504090105,40,HKG,AUT
1143,"('RU', 'FI')",85.34866921508483,0.9883817409246998,0.889229090317463,43.11894915270114,40,RUS,FIN
1421,"('VN', 'DK')",85.22613399768561,0.9987386272674801,0.9879783681130647,43.107056182899335,40,VNM,DNK
147,"('BZ', 'BE')",85.20995577116094,0.9994083822041202,0.9943642464653317,43.10216000881314,40,BLZ,BEL
1333,"('UA', 'RO')",85.09819179854439,0.9990459051880266,0.9909081552838639,43.044549976914126,40,UKR,ROU
1309,"('UA', 'FI')",85.0601645133186,0.9988040712702089,0.9886023537195134,43.024383433519056,40,UKR,FIN
1437,"('VN', 'NZ')",85.01445254840398,0.9985951369589166,0.986610238361289,43.00053139338264,40,VNM,NZL
798,"('LT', 'VN')",85.00895334095722,0.9988848882879865,0.9893729156311731,42.9991631282942,40,LTU,VNM
17,"('AD', 'SA')",85.90488442826644,0.897226106883785,0.020092099660479153,42.96248826396346,40,AND,SAU
1294,"('UA', 'AT')",84.93491467665952,0.9984437266359448,0.9851665940506918,42.96004063535511,40,UKR,AUT
1426,"('VN', 'HU')",84.90705274891044,0.9993769009919974,0.9940640841522225,42.95055841653134,40,VNM,HUN
183,"('BZ', 'SA')",85.86035019420078,0.8972673548309943,0.02048538436619639,42.94041778928349,40,BLZ,SAU
1323,"('UA', 'LU')",84.88972607118114,0.9989784311317734,0.990264813829259,42.9399954425052,40,UKR,LUX
429,"('FR', 'ID')",84.8546195526792,0.9990901234585315,0.9913297609801335,42.922974656829666,40,FRA,IDN
1151,"('RU', 'RS')",84.9010910371801,0.9882984083936746,0.8884345438694993,42.894762790524794,40,RUS,SRB
1445,"('VN', 'SE')",84.75471449417199,0.9984406295001633,0.9851370639475763,42.869925779059784,40,VNM,SWE
90,"('BG', 'AU')",84.72804900843497,0.9996357752284964,0.9965323591769832,42.86229068380597,40,BGR,AUS
455,"('HK', 'BR')",84.72890764955336,0.9974651847130809,0.9758365401158146,42.85237209483459,40,HKG,BRA
1217,"('SG', 'MY')",84.70436206735367,0.9993450568353557,0.9937604612904567,42.84906126432207,40,SGP,MYS
1326,"('UA', 'MY')",84.61193732390647,0.9997653714944852,0.9977680141072235,42.80485266900685,40,UKR,MYS
1446,"('VN', 'SG')",84.56670403711126,0.9987642006124152,0.988222200985183,42.77746311904822,40,VNM,SGP
1208,"('SG', 'CZ')",84.53262052289845,0.9997186864900092,0.9973228889679383,42.7649717059332,40,SGP,CZE
1301,"('UA', 'CL')",84.5404506598635,0.9984756924775113,0.9854713771355252,42.76296101849951,40,UKR,CHL
1220,"('SG', 'PT')",84.43351986483327,0.9999941534408637,0.9999493697028946,42.71673461726808,40,SGP,PRT
1310,"('UA', 'FR')",84.43592716740382,0.9989193316177696,0.98970132069698,42.7128142440504,40,UKR,FRA
1431,"('VN', 'LI')",84.27619634503708,0.9987320911157471,0.9879160481993541,42.632056196618215,40,VNM,LIE
149,"('BZ', 'CA')",84.2577025451451,0.9996635082092605,0.9967967834190704,42.62724966428208,40,BLZ,CAN
1439,"('VN', 'PL')",84.23779055909732,0.9982056116069613,0.9828962507866864,42.610343404942,40,VNM,POL
278,"('CO', 'BZ')",84.1225853414914,0.9997706313170569,0.9978181646701533,42.560201753080776,40,COL,BLZ
353,"('DZ', 'LI')",84.06182615305579,0.99987312391621,0.998795395645833,42.53031077435081,40,DZA,LIE
121,"('BG', 'NZ')",84.01889080461412,0.999491478111399,0.9951565367888879,42.5070236707015,40,BGR,NZL
1289,"('TW', 'SA')",84.93019830855934,0.8951361772382772,0.00016535369581204278,42.46518183112757,40,TWN,SAU
1432,"('VN', 'LU')",83.9257983456701,0.9986322034143477,0.9869636540098846,42.45638099983999,40,VNM,LUX
390,"('ES', 'SG')",83.8530752106518,0.9998083668661861,0.9981779598924237,42.42562658527211,40,ESP,SGP
356,"('ES', 'AD')",83.7359280584235,0.9995017597186273,0.9952545683067366,42.365591313365115,40,ESP,AND
106,"('BG', 'HU')",83.70916589967804,0.9997267578555201,0.9973998466064264,42.353282873142234,40,BGR,HUN
1300,"('UA', 'CA')",83.70889698258823,0.9990392957394509,0.9908451365104727,42.34987105954935,40,UKR,CAN
1365,"('US', 'HK')",83.63347795064138,0.9993441944678594,0.9937522389189218,42.31361509478015,40,USA,HKG
1148,"('RU', 'MY')",83.68400869960062,0.9874204407004236,0.8800634299297541,42.28203606476519,40,RUS,MYS
460,"('HK', 'CZ')",83.57234112666329,0.9990582880187442,0.9910262212305158,42.2816836739469,40,HKG,CZE
101,"('BG', 'ES')",83.50309084873867,0.9994689086310838,0.9949413447120817,42.24901609672537,40,BGR,ESP
1342,"('UA', 'TW')",83.4854891018515,0.9984930348770925,0.9856367308313372,42.235562916341415,40,UKR,TWN
1115,"('RS', 'AT')",83.46665346340318,0.9995563228347107,0.9957748084763386,42.23121413593976,40,SRB,AUT
473,"('HK', 'LI')",83.42842732891518,0.9993717110254031,0.9940145996415303,42.211220964278354,40,HKG,LIE
472,"('HK', 'KE')",83.42153946688555,0.9980170133070847,0.9810980321628742,42.20131874952421,40,HKG,KEN
114,"('BG', 'LT')",83.38122052840947,0.9997812294404691,0.997919214058773,42.18956987123412,40,BGR,LTU
47,"('AU', 'LI')",83.35023585852734,0.9999926570397333,0.9999351020430947,42.17508548028522,40,AUS,LIE
344,"('DK', 'LI')",83.27632901145675,0.999993463848267,0.9999427946794133,42.13813590306808,40,DNK,LIE
123,"('BG', 'PL')",83.2633519294203,0.9991019527594439,0.9914425492142863,42.12739723931729,40,BGR,POL
119,"('BG', 'NL')",83.26003588082644,0.9993430956166475,0.9937417617581238,42.12688882129228,40,BGR,NLD
1443,"('VN', 'SA')",84.16130459254222,0.8962969146437589,0.011232577638224316,42.086268585090224,40,VNM,SAU
744,"('KR', 'RU')",83.22426542796094,0.993647045895954,0.9394319260034405,42.08184867698219,40,KOR,RUS
1314,"('UA', 'ID')",83.13386375367661,0.999829208159238,0.9983766743099705,42.06612021399329,40,UKR,IDN
488,"('HK', 'SC')",83.13632417410636,0.9991403408910644,0.991808566581667,42.064066370344015,40,HKG,SYC
1351,"('US', 'BG')",83.12400588643779,0.9996559488257734,0.9967247073495614,42.06036529689367,40,USA,BGR
630,"('JP', 'HK')",83.12411637808977,0.9989709126721977,0.9901931279548888,42.057154753022324,40,JPN,HKG
116,"('BG', 'MD')",83.05812048202361,0.9998033034988068,0.998129682460831,42.02812508224222,40,BGR,MDA
660,"('JP', 'VN')",83.05159576585717,0.9991328894689525,0.9917375198859956,42.02166664287159,40,JPN,VNM
1214,"('SG', 'IS')",83.04259362334061,0.9994492334502654,0.9947537487655764,42.01867368605309,40,SGP,ISL
491,"('HK', 'SK')",83.04310874828514,0.9993037245354022,0.9933663723109164,42.018237560298026,40,HKG,SVK
954,"('NO', 'AD')",83.03712639499652,0.9993979994856306,0.9942652508870785,42.0156958229418,40,NOR,AND
117,"('BG', 'MX')",83.04059163843995,0.9990223841911372,0.9906838908303411,42.015637764635144,40,BGR,MEX
108,"('BG', 'IL')",82.99482432089087,0.999894382951496,0.9989980930890267,41.99691120698995,40,BGR,ISR
129,"('BG', 'SC')",82.95170588416696,0.9998598024025684,0.9986683796868173,41.97518713192689,40,BGR,SYC
177,"('BZ', 'PE')",82.95155647926127,0.9998015601160387,0.9981130599177648,41.97483476958952,40,BLZ,PER
1056,"('PL', 'LI')",82.93657026092889,0.9994735204912142,0.9949853171804561,41.96577778905467,40,POL,LIE
1296,"('UA', 'BE')",82.91690709792815,0.9987841697343107,0.9884125995567351,41.95265984874244,40,UKR,BEL
11,"('AD', 'IS')",82.90640445013672,0.9997558405978242,0.9976771403512635,41.95204079524399,40,AND,ISL
130,"('BG', 'SE')",82.89032697194124,0.9993369706526458,0.9936833623751752,41.94200516715821,40,BGR,SWE
23,"('AT', 'LI')",82.82266957850723,0.9993654078027719,0.9939545006250873,41.90831203956616,40,AUT,LIE
112,"('BG', 'KE')",82.82559301457492,0.999016870013452,0.9906313150806387,41.90811216482778,40,BGR,KEN
99,"('BG', 'DK')",82.80893702340775,0.9996349684199627,0.9965246665406646,41.90273084497421,40,BGR,DNK
132,"('BG', 'SK')",82.79956807819322,0.9996964187582307,0.9971105739575679,41.898339326075394,40,BGR,SVK
103,"('BG', 'FR')",82.7792851847714,0.9994694450528263,0.9949464593052045,41.887115822038304,40,BGR,FRA
92,"('BG', 'BR')",82.70660692767986,0.9984650414194481,0.985369823033579,41.84598837535672,40,BGR,BRA
168,"('BZ', 'LI')",82.66830178879786,0.9997025313029825,0.9971688549273262,41.83273532186259,40,BLZ,LIE
110,"('BG', 'IS')",82.66463332412404,0.9997886916853677,0.9979903639459184,41.83131184403498,40,BGR,ISL
1210,"('SG', 'DZ')",82.61528988030214,0.999905233412878,0.9991015484316608,41.807195714366905,40,SGP,DZA
967,"('NO', 'LI')",82.59058914667845,0.9997367161298574,0.9974947952585935,41.79404197096852,40,NOR,LIE
125,"('BG', 'RO')",82.57670584544594,0.9995960186230833,0.9961532938920884,41.78642956966902,40,BGR,ROU
1480,"('ZA', 'SG')",82.53886904715809,0.9998715023774095,0.9987799348422515,41.76882449100017,40,ZAF,SGP
1216,"('SG', 'MD')",82.54011575222768,0.9994638452637045,0.994893067280489,41.76750440975408,40,SGP,MDA
122,"('BG', 'PE')",82.49832309207065,0.9998756591507916,0.998819568218138,41.748571330144394,40,BGR,PER
276,"('CO', 'BG')",82.4824404968928,0.9998447303518097,0.9985246729705254,41.74048258493167,40,COL,BGR
1213,"('SG', 'IL')",82.47254648496177,0.9997661588134017,0.997775520916879,41.73516100293932,40,SGP,ISR
236,"('CL', 'RU')",82.59916040261555,0.9856615046724201,0.863292591986255,41.7312264973009,40,CHL,RUS
115,"('BG', 'LU')",82.44777054475949,0.9995285445668302,0.9955099524374835,41.72164024859849,40,BGR,LUX
1072,"('RO', 'AD')",82.39786168533523,0.9996288697106269,0.9964665174867443,41.69716410141098,40,ROU,AND
120,"('BG', 'NO')",82.39979469957339,0.999365148398087,0.9939520272924226,41.69687336343291,40,BGR,NOR
530,"('ID', 'AT')",82.38615608611772,0.9986145184767068,0.9867950343338453,41.68647556022579,40,IDN,AUT
94,"('BG', 'CA')",82.36595078395528,0.9995894091745078,0.9960902751186982,41.681020529536994,40,BGR,CAN
480,"('HK', 'NZ')",82.34618197133395,0.9995086651822337,0.9953204094795953,41.67075119040677,40,HKG,NZL
828,"('MD', 'AD')",82.34097494392557,0.9997704524112633,0.9978164588661761,41.66939570139588,40,MDA,AND
98,"('BG', 'CZ')",82.2986691255702,0.9999418552748885,0.9994507250379675,41.64905992530409,40,BGR,CZE
1281,"('TW', 'LI')",82.304931025873,0.9975713537102654,0.9768488242569419,41.640889925064975,40,TWN,LIE
793,"('LT', 'SG')",82.28176932436546,0.9998793123244286,0.9988543999471327,41.640311862156295,40,LTU,SGP
923,"('NL', 'HK')",82.27766336361441,0.9996570476769853,0.9967351845103595,41.63719927406238,40,NLD,HKG
5,"('AD', 'CZ')",82.26784635404954,0.999974706362432,0.9997639486326224,41.63380515134108,40,AND,CZE
1447,"('VN', 'SK')",82.1578461627827,0.9988000776057481,0.988564275529968,41.573205219156335,40,VNM,SVK
91,"('BG', 'BE')",82.15158907845456,0.9993342831693675,0.9936577381649596,41.57262340830976,40,BGR,BEL
89,"('BG', 'AT')",82.0821223684939,0.9989938400710017,0.9904117326589174,41.536267050576406,40,BGR,AUT
471,"('HK', 'IS')",82.07911576751876,0.9987888349790005,0.988457081028155,41.53378642427346,40,HKG,ISL
1007,"('NZ', 'SG')",82.05504613667051,0.9998309363465013,0.99839315196923,41.52671964431987,40,NZL,SGP
947,"('NL', 'SG')",82.02475734325658,0.9996825538517498,0.9969783769384658,41.51086786009753,40,NLD,SGP
1424,"('VN', 'FR')",81.98503049682422,0.9985731039003438,0.9864001608776056,41.485715328850915,40,VNM,FRA
524,"('HU', 'SG')",81.86707796618431,0.9993872996204178,0.9941632314260843,41.4306205988052,40,HUN,SGP
474,"('HK', 'LT')",81.86750913439043,0.9992189138531637,0.9925577322097112,41.43003343330007,40,HKG,LTU
1321,"('UA', 'LI')",81.85249743876922,0.9990783188331729,0.9912172080187285,41.42185732339397,40,UKR,LIE
1218,"('SG', 'NO')",81.80787435513378,0.9997046066331893,0.9971886424727646,41.40253149880327,40,SGP,NOR
533,"('ID', 'CA')",81.79424600684489,0.9992100875802129,0.9924735767936261,41.39335979181926,40,IDN,CAN
1255,"('SK', 'SG')",81.65558928628414,0.999964123006667,0.9996630400483378,41.32762616316624,40,SVK,SGP
100,"('BG', 'DZ')",81.61270976543695,0.9997553083520198,0.9976720655742449,41.3051909155056,40,BGR,DZA
70,"('AU', 'VN')",81.51362526478859,0.9987394340760138,0.9879860607493833,41.25080566276898,40,AUS,VNM
10,"('AD', 'IL')",81.50005956808528,0.9999272340390396,0.9993113166836826,41.24968544238448,40,AND,ISR
1209,"('SG', 'DK')",81.44698380217689,0.999974426655065,0.9997612817210066,41.22337254194895,40,SGP,DNK
6,"('AD', 'DK')",81.42599270050255,0.9996678195075062,0.9968378901353195,41.211415295318936,40,AND,DNK
1165,"('SE', 'AD')",81.4014730382443,0.9993698217401893,0.9939965859698301,41.197734812107065,40,SWE,AND
477,"('HK', 'MX')",81.39238566966988,0.99802252748477,0.9811506079125777,41.18676813879123,40,HKG,MEX
531,"('ID', 'BE')",81.26321968498608,0.9989549615750726,0.9900410398398874,41.12663036241298,40,IDN,BEL
467,"('HK', 'HU')",81.19757439960867,0.9987269011491529,0.9878665636886619,41.09272048164866,40,HKG,HUN
1396,"('US', 'VN')",81.18145573300566,0.9987596076732909,0.9881784089219625,41.084817070963815,40,USA,VNM
1184,"('SE', 'LI')",81.15103214463988,0.9997085383844161,0.997226130341345,41.074129137490615,40,SWE,LIE
697,"('KE', 'SG')",81.15572407077978,0.9986774117783497,0.9873946999002967,41.07155938534004,40,KEN,SGP
908,"('NL', 'AD')",81.08337713378023,0.9993759467041909,0.9940549853527787,41.038716059566504,40,NLD,AND
555,"('ID', 'SA')",82.02651911217113,0.8968139342019467,0.01616217774075215,41.02134064495594,40,IDN,SAU
662,"('KE', 'AD')",80.90546937643981,0.9989840189259085,0.9903180914859838,40.9478937339629,40,KEN,AND
124,"('BG', 'PT')",80.88608181033037,0.999666388324034,0.9968242443030111,40.94145302731669,40,BGR,PRT
476,"('HK', 'MD')",80.8647946137844,0.9988034467924396,0.9885963995430675,40.926695506663734,40,HKG,MDA
800,"('LU', 'AD')",80.84399023888473,0.9995613956543736,0.9958231760321384,40.91990670745843,40,LUX,AND
496,"('HK', 'ZA')",80.8430669198881,0.9994680991513255,0.9949336266065739,40.919000273247335,40,HKG,ZAF
137,"('BG', 'ZA')",80.83702178461378,0.9995320441423072,0.9955433196619093,40.916282552137844,40,BGR,ZAF
824,"('LU', 'SG')",80.81189517023311,0.9998680028019324,0.9987465676178257,40.90532086892547,40,LUX,SGP
1108,"('RO', 'SG')",80.80917156245022,0.9999354768581856,0.9993899090724304,40.904280735761326,40,ROU,SGP
469,"('HK', 'IL')",80.79432849775495,0.9991057603421367,0.9914788531794566,40.8929036754672,40,HKG,ISR
1415,"('VN', 'BR')",80.7483794741382,0.9993613825719306,0.9939161214611779,40.87114779779969,40,VNM,BRA
411,"('FI', 'SA')",81.70856100606699,0.8978390710909758,0.0259364983312091,40.867248752199096,40,FIN,SAU
1196,"('SE', 'SG')",80.724937816807,0.9996764288877481,0.9969199775555172,40.86092889718126,40,SWE,SGP
39,"('AU', 'HK')",80.66275849540749,0.9993643680651364,0.9939445870915011,40.828351541249496,40,AUS,HKG
1444,"('VN', 'SC')",80.64269656267228,0.9989634612500858,0.9901220812592173,40.81640932196575,40,VNM,SYC
1093,"('RO', 'LI')",80.59614127948969,0.9999675863548537,0.9996960618582593,40.79791867067397,40,ROU,LIE
1150,"('RU', 'PT')",80.6904330618541,0.9880695373059316,0.886252338342192,40.78834270009814,40,RUS,PRT
852,"('MX', 'AD')",80.57042884659543,0.9989895331035937,0.9903706672356862,40.78039975691556,40,MEX,AND
